Sleeping Beauty,Emily Browning- Rachael Blake- Ewen Leslie- Bridgette Barrett
Vampire Academy,Zoey Deutch- Lucy Fry- Danila Kozlovsky- Gabriel Byrne
Sweeney Todd: The Demon Barber of Fleet Street,Johnny Depp- Helena Bonham Carter- Alan Rickman-Timothy Spall
Solace,Anthony Hopkins- Jeffrey Dean Morgan- Abbie Cornish- Colin Farrell
Insidious,Patrick Wilson- Rose Byrne- Ty Simpkins- Lin Shaye
Popstar: Never Stop Never Stopping,Andy Samberg- Jorma Taccone-Akiva Schaffer- Sarah Silverman
The Levelling,Ellie Kendrick- David Troughton- Jack Holden-Joe Blakemore
Public Enemies,Christian Bale- Johnny Depp- Christian Stolte- Jason Clarke
Boyhood,Ellar Coltrane- Patricia Arquette- Ethan Hawke-Elijah Smith
Teenage Mutant Ninja Turtles,Megan Fox- Will Arnett- William Fichtner- Noel Fisher
Eastern Promises,Naomi Watts- Viggo Mortensen- Armin Mueller-Stahl- Josef Altin
The Daughter,Geoffrey Rush- Nicholas Hope- Sam Neill- Ewen Leslie
Pineapple Express,Seth Rogen- James Franco- Gary Cole- Danny McBride
The First Time,Dylan O'Brien- Britt Robertson- Victoria Justice- James Frecheville
Gone Baby Gone,Morgan Freeman- Ed Harris- Casey Affleck- Michelle Monaghan
The Heat,Sandra Bullock- Michael McDonald- Melissa McCarthy-Demián Bichir
L'avenir,Isabelle Huppert- André Marcon- Roman Kolinka-Edith Scob
Anna Karenina,Keira Knightley- Jude Law- Aaron Taylor-Johnson-Matthew Macfadyen
Regression,Ethan Hawke- David Thewlis- Emma Watson-Dale Dickey
Ted 2,Mark Wahlberg- Seth MacFarlane- Amanda Seyfried- Jessica Barth
Pain & Gain,Mark Wahlberg- Dwayne Johnson- Anthony Mackie-Tony Shalhoub
Blood Diamond,Leonardo DiCaprio- Djimon Hounsou- Jennifer Connelly- Kagiso Kuypers
Devil's Knot,Colin Firth- Reese Witherspoon- Alessandro Nivola-James Hamrick
Child 44,Tom Hardy- Gary Oldman- Noomi Rapace- Joel Kinnaman
The Hurt Locker,Jeremy Renner- Anthony Mackie- Brian Geraghty-Guy Pearce
Green Lantern,Ryan Reynolds- Blake Lively- Peter Sarsgaard-Mark Strong
War on Everyone,Alexander Skarsgård- Michael Peña- Theo James- Tessa Thompson
The Mist,Thomas Jane- Marcia Gay Harden- Laurie Holden-Andre Braugher
Escape Plan,Sylvester Stallone- Arnold Schwarzenegger- 50 Cent- Vincent D'Onofrio
Love- Rosie,Lily Collins- Sam Claflin- Christian Cooke- Jaime Winstone
The DUFF,Mae Whitman- Bella Thorne- Robbie Amell- Allison Janney
The Age of Shadows,Byung-hun Lee- Yoo Gong- Kang-ho Song- Ji-min Han
The Hunger Games: Mockingjay - Part 1,Jennifer Lawrence- Josh Hutcherson- Liam Hemsworth- Woody Harrelson
We Need to Talk About Kevin,Tilda Swinton- John C. Reilly- Ezra Miller- Jasper Newell
Love & Friendship,Kate Beckinsale- Chloë Sevigny- Xavier Samuel-Emma Greenwell
The Mortal Instruments: City of Bones,Lily Collins- Jamie Campbell Bower- Robert Sheehan-Jemima West
Seven Pounds,Will Smith- Rosario Dawson- Woody Harrelson-Michael Ealy
The King's Speech,Colin Firth- Geoffrey Rush- Helena Bonham Carter-Derek Jacobi
Hunger,Stuart Graham- Laine Megaw- Brian Milligan- Liam McMahon
Jumper,Hayden Christensen- Samuel L. Jackson- Jamie Bell-Rachel Bilson
Toy Story 3,Tom Hanks- Tim Allen- Joan Cusack- Ned Beatty
Tinker Tailor Soldier Spy,Gary Oldman- Colin Firth- Tom Hardy- Mark Strong
Resident Evil: Retribution,Milla Jovovich- Sienna Guillory- Michelle Rodriguez- Aryana Engineer
Dear Zindagi,Alia Bhatt- Shah Rukh Khan- Kunal Kapoor- Priyanka Moodley
Genius,Colin Firth- Jude Law- Nicole Kidman- Laura Linney
Pompeii,Kit Harington- Emily Browning- Kiefer Sutherland- Adewale Akinnuoye-Agbaje
Life of Pi,Suraj Sharma- Irrfan Khan- Adil Hussain- Tabu
Hachi: A Dog's Tale,Richard Gere- Joan Allen- Cary-Hiroyuki Tagawa-Sarah Roemer
10 Years,Channing Tatum- Rosario Dawson- Chris Pratt- Jenna Dewan Tatum
I Origins,Michael Pitt- Steven Yeun- Astrid Bergès-Frisbey- Brit Marling
Live Free or Die Hard,Bruce Willis- Justin Long- Timothy Olyphant- Maggie Q
The Matchbreaker,Wesley Elder- Christina Grimmie- Osric Chau- Olan Rogers
Funny Games,Naomi Watts- Tim Roth- Michael Pitt- Brady Corbet
Ted,Mark Wahlberg- Mila Kunis- Seth MacFarlane- Joel McHale
RED,Bruce Willis- Helen Mirren- Morgan Freeman-Mary-Louise Parker
Australia,Nicole Kidman- Hugh Jackman- Shea Adams- Eddie Baroo
Faster,Dwayne Johnson- Billy Bob Thornton- Maggie Grace- Mauricio Lopez
The Neighbor,Josh Stewart- Bill Engvall- Alex Essoe- Ronnie Gene Blevins
The Adjustment Bureau,Matt Damon- Emily Blunt- Lisa Thoreson- Florence Kastriner
The Hollars,Sharlto Copley- Charlie Day- Richard Jenkins- Anna Kendrick
The Judge,Robert Downey Jr.- Robert Duvall- Vera Farmiga- Billy Bob Thornton
Closed Circuit,Eric Bana- Rebecca Hall- Jim Broadbent- Ciarán Hinds
Transformers: Revenge of the Fallen,Shia LaBeouf- Megan Fox- Josh Duhamel- Tyrese Gibson
La tortue rouge,Emmanuel Garijo- Tom Hudson- Baptiste Goy- Axel Devillers
The Book of Life,Diego Luna- Zoe Saldana- Channing Tatum- Ron Perlman
Incendies,Lubna Azabal- Mélissa Désormeaux-Poulin- Maxim Gaudette- Mustafa Kamel
The Heartbreak Kid,Ben Stiller- Michelle Monaghan-Malin Akerman- Jerry Stiller
Happy Feet,Elijah Wood- Brittany Murphy- Hugh Jackman- Robin Williams
Entourage,Adrian Grenier- Kevin Connolly- Jerry Ferrara- Kevin Dillon
The Strangers,Scott Speedman- Liv Tyler- Gemma Ward- Alex Fisher
Noah,Russell Crowe- Jennifer Connelly- Anthony Hopkins- Emma Watson
Neighbors,Seth Rogen- Rose Byrne- Zac Efron- Lisa Kudrow
Nymphomaniac: Vol. II,Charlotte Gainsbourg- Stellan Skarsgård- Willem Dafoe- Jamie Bell
Wild,Reese Witherspoon- Laura Dern- Gaby Hoffmann-Michiel Huisman
Grown Ups,Adam Sandler- Salma Hayek- Kevin James- Chris Rock
Blair Witch,James Allen McCune- Callie Hernandez- Corbin Reid- Brandon Scott
The Karate Kid,Jackie Chan- Jaden Smith- Taraji P. Henson- Wenwen Han
Dark Shadows,Johnny Depp- Michelle Pfeiffer- Eva Green- Helena Bonham Carter
Friends with Benefits,Mila Kunis- Justin Timberlake- Patricia Clarkson- Jenna Elfman
The Illusionist,Edward Norton- Jessica Biel- Paul Giamatti- Rufus Sewell
The A-Team,Liam Neeson- Bradley Cooper- Sharlto Copley-Jessica Biel
The Guest,Dan Stevens- Sheila Kelley- Maika Monroe- Joel David Moore
The Internship,Vince Vaughn- Owen Wilson- Rose Byrne- Aasif Mandvi
Paul,Simon Pegg- Nick Frost- Seth Rogen- Mia Stallard
This Beautiful Fantastic,Jessica Brown Findlay- Andrew Scott- Jeremy Irvine-Tom Wilkinson
The Da Vinci Code,Tom Hanks- Audrey Tautou- Jean Reno- Ian McKellen
Mr. Church,Eddie Murphy- Britt Robertson- Natascha McElhone- Xavier Samuel
Hugo,Asa Butterfield- Chloë Grace Moretz- Christopher Lee- Ben Kingsley
The Blackcoat's Daughter,Emma Roberts- Kiernan Shipka- Lauren Holly- Lucy Boynton
Body of Lies,Leonardo DiCaprio- Russell Crowe- Mark Strong-Golshifteh Farahani
Knight of Cups,Christian Bale- Cate Blanchett- Natalie Portman-Brian Dennehy
The Mummy: Tomb of the Dragon Emperor,Brendan Fraser- Jet Li- Maria Bello- Michelle Yeoh
The Boss,Melissa McCarthy- Kristen Bell- Peter Dinklage- Ella Anderson
Hands of Stone,Edgar Ramírez- Usher Raymond- Robert De Niro- Rubén Blades
El secreto de sus ojos,Ricardo Darín- Soledad Villamil- Pablo Rago-Carla Quevedo
True Grit,Jeff Bridges- Matt Damon- Hailee Steinfeld-Josh Brolin
We Are Your Friends,Zac Efron- Wes Bentley- Emily Ratajkowski- Jonny Weston
A Million Ways to Die in the West,Seth MacFarlane- Charlize Theron- Liam Neeson-Amanda Seyfried
Only for One Night,Brian White- Karrueche Tran- Angelique Pereira-Jessica Vanessa DeLeon
Rules Don't Apply,Lily Collins- Haley Bennett- Taissa Farmiga- Steve Tom
Ouija: Origin of Evil,Elizabeth Reaser- Lulu Wilson- Annalise Basso-Henry Thomas
Percy Jackson: Sea of Monsters,Logan Lerman- Alexandra Daddario- Brandon T. Jackson- Nathan Fillion
Fracture,Anthony Hopkins- Ryan Gosling- David Strathairn-Rosamund Pike
Oculus,Karen Gillan- Brenton Thwaites- Katee Sackhoff-Rory Cochrane
In Bruges,Colin Farrell- Brendan Gleeson- Ciarán Hinds-Elizabeth Berrington
This Means War,Reese Witherspoon- Chris Pine- Tom Hardy- Til Schweiger
Lída Baarová,Tatiana Pauhofová- Karl Markovics- Gedeon Burkhard-Simona Stasová
The Road,Viggo Mortensen- Charlize Theron- Kodi Smit-McPhee-Robert Duvall
Lavender,Abbie Cornish- Dermot Mulroney- Justin Long-Diego Klattenhoff
Deuces,Larenz Tate- Meagan Good- Rotimi- Rick Gonzalez
Conan the Barbarian,Jason Momoa- Ron Perlman- Rose McGowan-Stephen Lang
The Fighter,Mark Wahlberg- Christian Bale- Amy Adams-Melissa Leo
August Rush,Freddie Highmore- Keri Russell- Jonathan Rhys Meyers- Terrence Howard
Chef,Jon Favreau- Robert Downey Jr.- Scarlett Johansson-Dustin Hoffman
Eye in the Sky,Helen Mirren- Aaron Paul- Alan Rickman- Barkhad Abdi
Eagle Eye,Shia LaBeouf- Michelle Monaghan- Rosario Dawson-Michael Chiklis
The Purge,Ethan Hawke- Lena Headey- Max Burkholder-Adelaide Kane
PK,Aamir Khan- Anushka Sharma- Sanjay Dutt-Boman Irani
Ender's Game,Harrison Ford- Asa Butterfield- Hailee Steinfeld- Abigail Breslin
Indiana Jones and the Kingdom of the Crystal Skull,Harrison Ford- Cate Blanchett- Shia LaBeouf-Karen Allen
Paper Towns,Nat Wolff- Cara Delevingne- Austin Abrams- Justice Smith
High-Rise,Tom Hiddleston- Jeremy Irons- Sienna Miller- Luke Evans
Quantum of Solace,Daniel Craig- Olga Kurylenko- Mathieu Amalric- Judi Dench
The Assignment,Sigourney Weaver- Michelle Rodriguez- Tony Shalhoub-Anthony LaPaglia
How to Train Your Dragon,Jay Baruchel- Gerard Butler-Christopher Mintz-Plasse- Craig Ferguson
Lady in the Water,Paul Giamatti- Bryce Dallas Howard- Jeffrey Wright- Bob Balaban
The Fountain,Hugh Jackman- Rachel Weisz- Sean Patrick Thomas- Ellen Burstyn
Cars 2,Owen Wilson- Larry the Cable Guy-Michael Caine- Emily Mortimer
31,Malcolm McDowell- Richard Brake- Jeff Daniel Phillips-Sheri Moon Zombie
Final Girl,Abigail Breslin- Wes Bentley- Logan Huffman-Alexander Ludwig
Chalk It Up,Maddy Curley- John DeLuca- Nikki SooHoo- Drew Seeley
The Man Who Knew Infinity,Dev Patel- Jeremy Irons- Malcolm Sinclair- Raghuvir Joshi
Unknown,Liam Neeson- Diane Kruger- January Jones-Aidan Quinn
Self/less,Ryan Reynolds- Natalie Martinez- Matthew Goode-Ben Kingsley
Mr. Brooks,Kevin Costner- Demi Moore- William Hurt- Dane Cook
Tramps,Callum Turner- Grace Van Patten- Michal Vondel- Mike Birbiglia
Before We Go,Chris Evans- Alice Eve- Emma Fitzpatrick- John Cullum
Captain Phillips,Tom Hanks- Barkhad Abdi- Barkhad Abdirahman-Catherine Keener
The Secret Scripture,Rooney Mara- Eric Bana- Theo James- Aidan Turner
Max Steel,Ben Winchell- Josh Brener- Maria Bello- Andy Garcia
Hotel Transylvania 2,Adam Sandler- Andy Samberg- Selena Gomez- Kevin James
Hancock,Will Smith- Charlize Theron- Jason Bateman- Jae Head
Sisters,Amy Poehler- Tina Fey- Maya Rudolph- Ike Barinholtz
The Family,Robert De Niro- Michelle Pfeiffer- Dianna Agron- John D'Leo
Zack and Miri Make a Porno,Seth Rogen- Elizabeth Banks- Craig Robinson- Gerry Bednob
Ma vie de Courgette,Gaspard Schlatter- Sixtine Murat- Paulin Jaccoud-Michel Vuillermoz
Man on a Ledge,Sam Worthington- Elizabeth Banks- Jamie Bell- Mandy Gonzalez
No Strings Attached,Natalie Portman- Ashton Kutcher- Kevin Kline- Cary Elwes
Rescue Dawn,Christian Bale- Steve Zahn- Jeremy Davies- Zach Grenier
Despicable Me 2,Steve Carell- Kristen Wiig- Benjamin Bratt- Miranda Cosgrove
A Walk Among the Tombstones,Liam Neeson- Dan Stevens- David Harbour- Boyd Holbrook
The World's End,Simon Pegg- Nick Frost- Martin Freeman- Rosamund Pike
Yoga Hosers,Lily-Rose Depp- Harley Quinn Smith- Johnny Depp-Adam Brody
Seven Psychopaths,Colin Farrell- Woody Harrelson- Sam Rockwell-Christopher Walken
Beowulf,Ray Winstone- Crispin Glover- Angelina Jolie-Robin Wright
Jack Ryan: Shadow Recruit,Chris Pine- Kevin Costner- Keira Knightley-Kenneth Branagh
1408,John Cusack- Samuel L. Jackson- Mary McCormack- Paul Birchard
The Gambler,Mark Wahlberg- Jessica Lange- John Goodman- Brie Larson
Prince of Persia: The Sands of Time,Jake Gyllenhaal- Gemma Arterton- Ben Kingsley-Alfred Molina
The Spectacular Now,Miles Teller- Shailene Woodley- Kyle Chandler-Jennifer Jason Leigh
A United Kingdom,David Oyelowo- Rosamund Pike- Tom Felton- Jack Davenport
USS Indianapolis: Men of Courage,Nicolas Cage- Tom Sizemore- Thomas Jane-Matt Lanter
Turbo Kid,Munro Chambers- Laurence Leboeuf- Michael Ironside- Edwin Wright
Mama,Jessica Chastain- Nikolaj Coster-Waldau- Megan Charpentier- Isabelle Nélisse
Orphan,Vera Farmiga- Peter Sarsgaard- Isabelle Fuhrman- CCH Pounder
To Rome with Love,Woody Allen- Penélope Cruz- Jesse Eisenberg- Ellen Page
Fantastic Mr. Fox,George Clooney- Meryl Streep- Bill Murray- Jason Schwartzman
Inside Man,Denzel Washington- Clive Owen- Jodie Foster-Christopher Plummer
I.T.,Pierce Brosnan- Jason Barry- Karen Moskow- Kai Ryssdal
127 Hours,James Franco- Amber Tamblyn- Kate Mara- Sean Bott
Annabelle,Ward Horton- Annabelle Wallis- Alfre Woodard-Tony Amendola
Wolves at the Door,Katie Cassidy- Elizabeth Henstridge- Adam Campbell- Miles Fisher
Suite Française,Michelle Williams- Kristin Scott Thomas- Margot Robbie-Eric Godon
The Imaginarium of Doctor Parnassus,Christopher Plummer- Lily Cole- Heath Ledger-Andrew Garfield
G.I. Joe: The Rise of Cobra,Dennis Quaid- Channing Tatum- Marlon Wayans-Adewale Akinnuoye-Agbaje
Christine,Rebecca Hall- Michael C. Hall- Tracy Letts- Maria Dizzia
Man Down,Shia LaBeouf- Jai Courtney- Gary Oldman- Kate Mara
Crawlspace,Michael Vartan- Erin Moriarty- Nadine Velazquez-Ronnie Gene Blevins
Shut In,Naomi Watts- Charlie Heaton- Jacob Tremblay-Oliver Platt
The Warriors Gate,Mark Chao- Ni Ni- Dave Bautista- Sienna Guillory
Grindhouse,Kurt Russell- Rose McGowan- Danny Trejo- Zoë Bell
Disaster Movie,Carmen Electra- Vanessa Lachey-Nicole Parker- Matt Lanter
Rocky Balboa,Sylvester Stallone- Antonio Tarver- Milo Ventimiglia- Burt Young
Diary of a Wimpy Kid: Dog Days,Zachary Gordon- Robert Capron- Devon Bostick-Steve Zahn
Jane Eyre,Mia Wasikowska- Michael Fassbender- Jamie Bell- Su Elliot
Fool's Gold,Matthew McConaughey- Kate Hudson- Donald Sutherland- Alexis Dziena
The Dictator,Sacha Baron Cohen- Anna Faris- John C. Reilly- Ben Kingsley
The Loft,Karl Urban- James Marsden- Wentworth Miller- Eric Stonestreet
Bacalaureat,Adrian Titieni- Maria-Victoria Dragus- Lia Bugnar-Malina Manovici
You Don't Mess with the Zohan,Adam Sandler- John Turturro- Emmanuelle Chriqui-Nick Swardson
Exposed,Ana de Armas- Keanu Reeves- Christopher McDonald- Mira Sorvino
Maudie,Ethan Hawke- Sally Hawkins- Kari Matchett- Zachary Bennett
Horrible Bosses 2,Jason Bateman- Jason Sudeikis- Charlie Day- Jennifer Aniston
A Bigger Splash,Tilda Swinton- Matthias Schoenaerts- Ralph Fiennes- Dakota Johnson
Melancholia,Kirsten Dunst- Charlotte Gainsbourg- Kiefer Sutherland- Alexander Skarsgård
The Princess and the Frog,Anika Noni Rose- Keith David- Oprah Winfrey- Bruno Campos
Unstoppable,Denzel Washington- Chris Pine- Rosario Dawson- Ethan Suplee
Flight,Denzel Washington- Nadine Velazquez- Don Cheadle- John Goodman
Home,Jim Parsons- Rihanna- Steve Martin- Jennifer Lopez
La migliore offerta,Geoffrey Rush- Jim Sturgess- Sylvia Hoeks-Donald Sutherland
Mean Dreams,Sophie Nélisse- Josh Wiggins- Joe Cobden- Bill Paxton
42,Chadwick Boseman- T.R. Knight- Harrison Ford-Nicole Beharie
21,Jim Sturgess- Kate Bosworth- Kevin Spacey- Aaron Yoo
Begin Again,Keira Knightley- Mark Ruffalo- Adam Levine- Hailee Steinfeld
Out of the Furnace,Christian Bale- Casey Affleck- Zoe Saldana- Woody Harrelson
Vicky Cristina Barcelona,Rebecca Hall- Scarlett Johansson- Javier Bardem-Christopher Evan Welch
Kung Fu Panda,Jack Black- Ian McShane-Angelina Jolie- Dustin Hoffman
Barbershop: The Next Cut,Ice Cube- Regina Hall- Anthony Anderson- Eve
Terminator Salvation,Christian Bale- Sam Worthington- Anton Yelchin- Moon Bloodgood
Freedom Writers,Hilary Swank- Imelda Staunton- Patrick Dempsey- Scott Glenn
The Hills Have Eyes,Ted Levine- Kathleen Quinlan- Dan Byrd- Emilie de Ravin
Changeling,Angelina Jolie- Colm Feore- Amy Ryan- Gattlin Griffith
Remember Me,Robert Pattinson- Emilie de Ravin- Caitlyn Rund-Moisés Acevedo
Koe no katachi,Miyu Irino- Saori Hayami- Aoi Yuki- Kenshô Ono
Alexander and the Terrible- Horrible- No Good- Very Bad Day,Steve Carell- Jennifer Garner- Ed Oxenbould- Dylan Minnette
Locke,Tom Hardy- Olivia Colman- Ruth Wilson- Andrew Scott
The 9th Life of Louis Drax,Jamie Dornan- Aiden Longworth- Sarah Gadon-Aaron Paul
Horns,Daniel Radcliffe- Juno Temple- Max Minghella- Joe Anderson
Indignation,Logan Lerman- Sarah Gadon- Tijuana Ricks- Sue Dahlman
The Stanford Prison Experiment,Ezra Miller- Tye Sheridan- Billy Crudup- Olivia Thirlby
Diary of a Wimpy Kid: Rodrick Rules,Zachary Gordon- Devon Bostick- Robert Capron-Rachael Harris
Mission: Impossible III,Tom Cruise- Michelle Monaghan- Ving Rhames- Philip Seymour Hoffman
En man som heter Ove,Rolf Lassgård- Bahar Pars- Filip Berg- Ida Engvoll
Dragonball Evolution,Justin Chatwin- James Marsters- Yun-Fat Chow- Emmy Rossum
Red Dawn,Chris Hemsworth- Isabel Lucas- Josh Hutcherson- Josh Peck
One Day,Anne Hathaway- Jim Sturgess- Patricia Clarkson-Tom Mison
Life as We Know It,Katherine Heigl- Josh Duhamel- Josh Lucas- Alexis Clagett
28 Weeks Later,Jeremy Renner- Rose Byrne- Robert Carlyle- Harold Perrineau
Warm Bodies,Nicholas Hoult- Teresa Palmer- John Malkovich-Analeigh Tipton
Blue Jasmine,Cate Blanchett- Alec Baldwin- Peter Sarsgaard- Sally Hawkins
G.I. Joe: Retaliation,Dwayne Johnson- Channing Tatum- Adrianne Palicki-Byung-hun Lee
Wrath of the Titans,Sam Worthington- Liam Neeson- Rosamund Pike- Ralph Fiennes
Shin Gojira,Hiroki Hasegawa- Yutaka Takenouchi-Satomi Ishihara- Ren Ôsugi
Saving Mr. Banks,Emma Thompson- Tom Hanks- Annie Rose Buckley- Colin Farrell
Transcendence,Johnny Depp- Rebecca Hall- Morgan Freeman- Cillian Murphy
Rio,Jesse Eisenberg- Anne Hathaway- George Lopez-Karen Disher
Equals,Nicholas Hoult- Kristen Stewart- Vernetta Lopez-Scott Lawrence
Babel,Brad Pitt- Cate Blanchett- Gael García Bernal- Mohamed Akhzam
The Tree of Life,Brad Pitt- Sean Penn- Jessica Chastain- Hunter McCracken
The Lucky One,Zac Efron- Taylor Schilling- Blythe Danner- Riley Thomas Stewart
Piranha 3D,Elisabeth Shue- Jerry O'Connell- Richard Dreyfuss-Ving Rhames
50/50,Joseph Gordon-Levitt- Seth Rogen- Anna Kendrick- Bryce Dallas Howard
The Intent,Dylan Duffus- Scorcher-Shone Romulus- Jade Asha
This Is 40,Paul Rudd- Leslie Mann- Maude Apatow- Iris Apatow
Real Steel,Hugh Jackman- Evangeline Lilly- Dakota Goyo-Anthony Mackie
Sex and the City,Sarah Jessica Parker- Kim Cattrall- Cynthia Nixon- Kristin Davis
Rambo,Sylvester Stallone- Julie Benz- Matthew Marsden- Graham McTavish
Planet Terror,Rose McGowan- Freddy Rodríguez- Josh Brolin-Marley Shelton
Concussion,Will Smith- Alec Baldwin- Albert Brooks- David Morse
The Fall,Lee Pace- Catinca Untaru- Justine Waddell- Kim Uylenbroek
The Ugly Truth,Katherine Heigl- Gerard Butler- Bree Turner- Eric Winter
Bride Wars,Kate Hudson- Anne Hathaway- Candice Bergen- Bryan Greenberg
Sleeping with Other People,Jason Sudeikis- Alison Brie- Jordan Carlos-Margarita Levieva
Snakes on a Plane,Samuel L. Jackson- Julianna Margulies- Nathan Phillips- Rachel Blanchard
What If,Daniel Radcliffe- Zoe Kazan- Megan Park- Adam Driver
How to Train Your Dragon 2,Jay Baruchel- Cate Blanchett- Gerard Butler- Craig Ferguson
RoboCop,Joel Kinnaman- Gary Oldman- Michael Keaton- Abbie Cornish
In Dubious Battle,Nat Wolff- James Franco- Vincent D'Onofrio- Selena Gomez
Hello- My Name Is Doris,Sally Field- Max Greenfield- Tyne Daly- Wendi McLendon-Covey
Ocean's Thirteen,George Clooney- Brad Pitt- Matt Damon-Michael Mantell
Slither,Nathan Fillion- Elizabeth Banks- Michael Rooker- Don Thompson
Contagion,Matt Damon- Kate Winslet- Jude Law- Gwyneth Paltrow
Il racconto dei racconti - Tale of Tales,Salma Hayek- Vincent Cassel- Toby Jones- John C. Reilly
I Am the Pretty Thing That Lives in the House,Ruth Wilson- Paula Prentiss- Lucy Boynton- Bob Balaban
Bridge to Terabithia,Josh Hutcherson- AnnaSophia Robb- Zooey Deschanel- Robert Patrick
Coherence,Emily Baldoni- Maury Sterling- Nicholas Brendon- Elizabeth Gracen
Notorious,Jamal Woolard- Anthony Mackie- Derek Luke-Momo Dione
Goksung,Jun Kunimura- Jung-min Hwang- Do-won Kwak- Woo-hee Chun
The Expendables 2,Sylvester Stallone- Liam Hemsworth- Randy Couture-Jean-Claude Van Damme
The Girl Next Door,William Atherton- Blythe Auffarth- Blanche Baker-Kevin Chamberlin
Perfume: The Story of a Murderer,Ben Whishaw- Dustin Hoffman- Alan Rickman-Francesc Albiol
The Golden Compass,Nicole Kidman- Daniel Craig- Dakota Blue Richards- Ben Walker
Centurion,Michael Fassbender- Dominic West- Olga Kurylenko-Andreas Wisniewski
Scouts Guide to the Zombie Apocalypse,Tye Sheridan- Logan Miller- Joey Morgan-Sarah Dumont
17 Again,Zac Efron- Matthew Perry- Leslie Mann- Thomas Lennon
No Escape,Lake Bell- Pierce Brosnan- Owen Wilson-Chatchawai Kamonsakpitak
Superman Returns,Brandon Routh- Kevin Spacey- Kate Bosworth- James Marsden
The Twilight Saga: Breaking Dawn - Part 1,Kristen Stewart- Robert Pattinson- Taylor Lautner- Gil Birmingham
Precious,Gabourey Sidibe- Mo'Nique- Paula Patton- Mariah Carey
The Sea of Trees,Matthew McConaughey- Naomi Watts- Ken Watanabe-Ryoko Seta
Good Kids,Zoey Deutch- Nicholas Braun- Mateo Arias- Israel Broussard
The Master,Philip Seymour Hoffman- Joaquin Phoenix-Amy Adams- Jesse Plemons
Footloose,Kenny Wormald- Julianne Hough- Dennis Quaid-Andie MacDowell
If I Stay,Chloë Grace Moretz- Mireille Enos- Jamie Blackley-Joshua Leonard
The Ticket,Dan Stevens- Malin Akerman- Oliver Platt- Kerry Bishé
Detour,Tye Sheridan- Emory Cohen- Bel Powley-Stephen Moyer
The Love Witch,Samantha Robinson- Jeffrey Vincent Parise- Laura Waddell- Gian Keys
Talladega Nights: The Ballad of Ricky Bobby,Will Ferrell- John C. Reilly- Sacha Baron Cohen- Gary Cole
The Human Centipede (First Sequence),Dieter Laser- Ashley C. Williams- Ashlynn Yennie- Akihiro Kitamura
Super,Rainn Wilson- Ellen Page- Liv Tyler- Kevin Bacon
The Siege of Jadotville,Jamie Dornan- Mark Strong- Jason O'Mara- Michael McElhatton
Up in the Air,George Clooney- Vera Farmiga- Anna Kendrick-Jason Bateman
The Midnight Meat Train,Vinnie Jones- Bradley Cooper- Leslie Bibb- Brooke Shields
The Twilight Saga: Eclipse,Kristen Stewart- Robert Pattinson- Taylor Lautner-Xavier Samuel
Transpecos,Johnny Simmons- Gabriel Luna- Clifton Collins Jr.-David Acord
What's Your Number?,Anna Faris- Chris Evans- Ari Graynor- Blythe Danner
Riddick,Vin Diesel- Karl Urban- Katee Sackhoff- Jordi Mollà
Triangle,Melissa George- Joshua McIvor- Jack Taylor-Michael Dorman
The Butler,Forest Whitaker- Oprah Winfrey- John Cusack- Jane Fonda
King Cobra,Garrett Clayton- Christian Slater- Molly Ringwald-James Kelley
After Earth,Jaden Smith- David Denman- Will Smith-Sophie Okonedo
Kicks,Jahking Guillory- Christopher Jordan Wallace-Christopher Meyer- Kofi Siriboe
Me and Earl and the Dying Girl,Thomas Mann- RJ Cyler- Olivia Cooke- Nick Offerman
The Descendants,George Clooney- Shailene Woodley- Amara Miller- Nick Krause
Sex and the City 2,Sarah Jessica Parker- Kim Cattrall- Kristin Davis- Cynthia Nixon
The Kings of Summer,Nick Robinson- Gabriel Basso- Moises Arias-Nick Offerman
Death Race,Jason Statham- Joan Allen- Tyrese Gibson- Ian McShane
That Awkward Moment,Zac Efron- Michael B. Jordan- Miles Teller- Imogen Poots
Legion,Paul Bettany- Dennis Quaid- Charles S. Dutton- Lucas Black
End of Watch,Jake Gyllenhaal- Michael Peña- Anna Kendrick- America Ferrera
3 Days to Kill,Kevin Costner- Hailee Steinfeld- Connie Nielsen- Amber Heard
Lucky Number Slevin,Josh Hartnett- Ben Kingsley- Morgan Freeman- Lucy Liu
Trance,James McAvoy- Rosario Dawson- Vincent Cassel-Danny Sapani
Into the Forest,Ellen Page- Evan Rachel Wood- Max Minghella-Callum Keith Rennie
The Other Boleyn Girl,Natalie Portman- Scarlett Johansson- Eric Bana-Jim Sturgess
I Spit on Your Grave,Sarah Butler- Jeff Branson- Andrew Howard-Daniel Franzese
Custody,Viola Davis- Hayden Panettiere- Catalina Sandino Moreno- Ellen Burstyn
Inland Empire,Laura Dern- Jeremy Irons- Justin Theroux- Karolina Gruszka
L'odyssée,Lambert Wilson- Pierre Niney- Audrey Tautou-Laurent Lucas
The Walk,Joseph Gordon-Levitt- Charlotte Le Bon-Guillaume Baillargeon- Émilie Leclerc
Wrecker,Anna Hutchison- Andrea Whitburn-Jennifer Koenig-Michael Dickson
The Lone Ranger,Johnny Depp- Armie Hammer- William Fichtner-Tom Wilkinson
Texas Chainsaw 3D,Alexandra Daddario- Tania Raymonde- Scott Eastwood- Trey Songz
Disturbia,Shia LaBeouf- David Morse- Carrie-Anne Moss- Sarah Roemer
